"mean" "se_mean" "sd" "2.5%" "25%" "50%" "75%" "97.5%" "n_eff" "Rhat"
"alpha[18]" 0.25896818545 0.00016463791525008 0.0241597696105766 0.215573825 0.2422685 0.2575325 0.2740365 0.310962275 21534.0571211225 0.999897032827861
"alpha[19]" 0.5433677634 0.00160242260407651 0.148716923059466 0.333040425 0.43177525 0.514618 0.62773975 0.912244699999999 8613.24216064108 1.00017532144743
"alpha[20]" 0.13713472588 0.000205135386624147 0.029649419364474 0.0845139025 0.11664775 0.1350815 0.155506 0.201249125 20890.6146037415 1.00010019306816
"alpha[21]" 0.2428151074 0.000362746246296971 0.0444618537873026 0.17291785 0.21152775 0.236946 0.267437 0.346554275 15023.4362422299 1.00000189021692
"alpha[22]" 0.8689768133 0.000672335476666391 0.0908994078649226 0.675632 0.803927 0.8803 0.94572 0.997041175 18278.899808153 0.99994171160107
"alpha[23]" 0.3967467226 0.000395416814505643 0.0508153261621334 0.3139678 0.36051825 0.390653 0.4265165 0.51119435 16515.0224643967 0.999926497920702
"alpha[24]" 0.55536083365 0.00057953999156547 0.0759518554754457 0.428000425 0.50100525 0.5480815 0.60220225 0.72437885 17175.5224212229 1.00030260331161
"alpha[25]" 0.202086431684435 0.00115386525831892 0.150531215442574 0.00760197625 0.08312585 0.1707665 0.289862 0.560540425 17019.3489117977 1.00002260020503
"alpha[26]" 0.41891779163683 0.00194186520172898 0.230153522360097 0.043896625 0.22702025 0.416964 0.596168 0.861441975 14047.4370085328 1.00013522628948
"alpha[27]" 0.847342599 0.00090643924128522 0.123641228888213 0.5502091 0.77613225 0.874547 0.946069 0.997434 18605.8377168592 1.00013215862108
"alpha[28]" 0.9619048029 0.000267689166685096 0.0375974275032614 0.861783575 0.94517425 0.9736755 0.99021225 0.999586025 19726.7104337731 0.999910546835641
"alpha[29]" 0.4759991587 0.000719680609562745 0.0853588081768231 0.34414785 0.4157065 0.464009 0.52261525 0.675385125 14067.5051247309 1.00025130283101
"alpha[30]" 0.398184178 0.000795308813251442 0.0845320708886122 0.267709975 0.337562 0.3868885 0.44510375 0.592245125 11297.2158549334 1.00046805738582
"alpha[31]" 0.7067102087 0.00108050131050442 0.117872037184491 0.478358175 0.626113 0.705004 0.78574475 0.944744275 11900.6582315521 0.99992744810648
"alpha[32]" 0.9230176318 0.000490148566865199 0.0621346982876097 0.774809125 0.88656925 0.936521 0.9727955 0.99858305 16069.8903474698 1.00001045343504
"alpha[33]" 0.543435966 0.000717190863900452 0.092528588269791 0.3845749 0.47701875 0.535761 0.601078 0.74669615 16644.9454057649 0.99994506213761
"alpha[34]" 0.35146758385 0.000583907704164104 0.061145106390423 0.26192885 0.30934075 0.341876 0.382432 0.499256475 10965.6656317052 1.00016236384758
"alpha[35]" 0.43810729419712 0.00166007813484848 0.202182292383906 0.08833495 0.28672975 0.422789 0.57830075 0.856870425 14833.006048453 1.00009330757259
"alpha[36]" 0.97130977045 0.000191423541393771 0.0274118195773864 0.900517025 0.9586875 0.9792665 0.992093 0.999645 20506.192795918 0.999910335893268
"alpha[37]" 0.8154991146 0.00100393579271923 0.131315199765469 0.527692425 0.725855 0.833923 0.92621075 0.995981025 17108.7437290529 1.00009405675863
"beta_a" 0.6604167603 0.00147090827917824 0.164632317163381 0.381506275 0.544487 0.644789 0.7583215 1.0244565 12527.3438117413 1.0002418842318
