"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"alpha_a",1.83504293185,0.00318735921490854,0.342511157783094,1.2241875,1.5956275,1.81653,2.052045,2.574871,11547.4854929049,1.00017953298229
"alpha_b",3.7360631555,0.00379877463068753,0.628664136966618,2.58517725,3.2967225,3.713435,4.143805,5.04496925,27387.3690624083,0.999924418200969
"alpha[1]",0.2496989979,0.000559684052670996,0.0479139478816156,0.16361255,0.2155475,0.247265,0.2811475,0.349082375,7328.88736443429,1.00029427738321
"alpha[2]",0.2695875362,0.000600703259951439,0.0479515432978786,0.184886975,0.23560875,0.266857,0.300742,0.369930475,6372.13841513308,1.0003941520435
"alpha[3]",0.26979171375,0.000523872257272527,0.046910847077613,0.183246475,0.236974,0.2682595,0.30021325,0.3659179,8018.54831034587,1.00049672368793
"alpha[4]",0.35555098725,0.000652602127940168,0.0509085103071792,0.261978925,0.3199885,0.3533285,0.38899425,0.46175995,6085.32540518954,1.00068158714794
"alpha[5]",0.3740262116,0.000709532488941942,0.0562498137766359,0.2697728,0.3352135,0.3720555,0.41027575,0.490488225,6284.88890781401,1.00028696580334
"alpha[6]",0.29369870495,0.000549453297311558,0.0468157025826219,0.211253675,0.26042875,0.290462,0.32359675,0.3939184,7259.74761777652,1.00082020287967
"alpha[7]",0.29521236455,0.000508848061603625,0.0395942220095417,0.22273565,0.2674745,0.2933315,0.32102325,0.378316,6054.62679934014,1.00121926019933
"alpha[8]",0.28267143455,0.00065768901513871,0.0495888391398153,0.194115475,0.24775825,0.280109,0.3141585,0.388397225,5684.95075359578,1.00026768234124
"alpha[9]",0.19742438423,0.000477619607122924,0.0423203018486225,0.117666875,0.1682685,0.1959105,0.22529675,0.283406175,7851.14899393623,1.00019406012389
"alpha[10]",0.30720612555,0.000605549684780508,0.0457988269259812,0.2222186,0.27577125,0.3052375,0.336337,0.40375105,5720.17273747099,1.00045838861748
"alpha[11]",0.182864195145,0.000554352237747517,0.0435056896768901,0.10729215,0.152062,0.1795385,0.20969975,0.277512575,6159.14609240633,1.00041763725109
"alpha[12]",0.51873441025,0.000813749540441907,0.0679668909241311,0.393029,0.471202,0.5158625,0.56318125,0.65896815,6976.10960546253,1.00022503656752
"alpha[13]",0.184523850085,0.000495520695901728,0.0424071064822983,0.1104788,0.1540635,0.1815275,0.21153375,0.27458425,7324.09022319048,1.00049030356586
"alpha[14]",0.34221280895,0.000720137601832791,0.0536706682357868,0.242793325,0.30515825,0.3402585,0.3763115,0.4546118,5554.47516034017,1.00036785176264
"alpha[15]",0.23833375565,0.000610040559412327,0.046271355278749,0.1557194,0.205727,0.235745,0.2672975,0.337628075,5753.16750565535,1.00050025626076
"alpha[16]",0.198644195145,0.000450961998383263,0.0393550940126685,0.126770125,0.171655,0.196991,0.223857,0.2804253,7615.91372664253,1.00045685254173
"alpha[17]",0.3207545603,0.000527913330846202,0.0457076419139757,0.237950775,0.288725,0.3180365,0.35017325,0.4167486,7496.39348975389,1.00052406555881
"alpha[18]",0.2558065664,0.000605417095468494,0.0481085382006841,0.169209425,0.222105,0.253191,0.28669825,0.35801545,6314.44175122707,1.00040179234163
"alpha[19]",0.35027284455,0.000708184803185473,0.0545768321338567,0.2515176,0.3122605,0.347828,0.38494325,0.4656944,5939.13834112824,1.00025956234245
"alpha[20]",0.3620024027,0.000678009438695288,0.0553229822142388,0.26109995,0.3238525,0.359723,0.39712975,0.4781702,6657.93707505015,1.0002117680273
"alpha[21]",0.2549475842,0.000542691873039797,0.0470023301834531,0.16948665,0.22154675,0.2532525,0.286042,0.351899325,7501.2241323819,1.00050005760261
"alpha[22]",0.3322278926,0.000606779055905078,0.0481073846793473,0.244217975,0.2986595,0.3301735,0.3633965,0.4326785,6285.82565438607,1.00072712886112
"alpha[23]",0.1447296454,0.000479200383073786,0.0421858364349089,0.067958375,0.11528325,0.142399,0.17238725,0.2321475,7749.95205564201,1.00041455126663
"alpha[24]",0.3298409534,0.000697079592334433,0.0517213006768422,0.235046,0.2940935,0.3274895,0.36301325,0.4370514,5505.21315165613,1.00020148851739
"alpha[25]",0.38367195305,0.000663399262046706,0.0554714491502979,0.284329975,0.34455975,0.3812965,0.419799,0.49972665,6991.8009384455,1.00076907897819
"alpha[26]",0.27366600945,0.000598980567312417,0.0485605420032864,0.18736535,0.23983825,0.270791,0.30446625,0.376243375,6572.66632815231,1.00047659110905
