"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"gamma_shape",1.21771155676798,0.0121714246512716,0.788250439637738,0.0722458276580213,0.605247580674455,1.10706080050949,1.72315037446443,3.00971479880587,4194.16598277847,1.00113549269249
"gamma_scale",0.0295097172137981,0.000861481714750678,0.0099646312726604,0.0136032452257786,0.0225727042072407,0.0283997270280833,0.0349729828398517,0.0528584171455571,133.792059213228,1.02680255406437
"gamma[1]",40.2258240995415,1.18428179986312,26.997148985045,6.61960351386123,21.277122935579,34.1921590795077,52.1232138078018,110.48580636615,519.667666822035,1.00947187366086
"gamma[2]",33.3321892631726,1.13084978999464,24.0338494082503,5.03687031848771,16.5031773035715,27.7845201426414,43.3854491876425,93.0918389794792,451.686205944497,1.01120173680637
"gamma[3]",49.8709972611866,1.75628890050094,31.3099580793406,7.67065214278996,27.1739422419278,44.1424093413378,65.9330451877213,128.616589040949,317.814025325374,1.01187768862077
"gamma[4]",5.49813452493883,0.0648948338920762,3.62045688582421,1.68756708398206,3.36157815934008,4.63557828253706,6.59773021793523,14.4113818438179,3112.47957290292,1.00134830680449
"gamma[5]",39.2184715139346,1.01080773999563,21.1960505249994,1.77287777537424,25.3724858921337,35.6750540112427,49.4539559811764,91.026089795656,439.716512310783,1.01089842216151
"gamma[6]",41.9880939419964,1.12437354007755,26.7936043752053,7.44830521094756,22.7793730175586,36.5212517232869,54.6773538996629,110.464759701212,567.859698234467,1.00891113165658
"gamma[7]",34.6909170953261,0.342411252400012,15.919358252092,14.7816144730951,23.810050704069,31.091475411233,41.5911064471754,75.6335984014169,2161.49908650013,1.00327530925383
"gamma[8]",42.5303700760776,9.21651341892992,43.4638367816262,5.0959623544546,15.7086359548038,27.1500489104017,49.153297881787,170.100765857369,22.2393865125255,1.12324082000716
"gamma[9]",39.2204063618478,0.97478046817356,26.8759216463523,6.79245373421393,20.4881001073031,33.2101491820327,51.0629933879848,105.7617506436,760.174146926174,1.00853212058967
"gamma[10]",61.8031747394643,1.60286164281166,28.9668385890643,18.4383548413791,42.193451631087,56.8932935685206,76.3031495961828,133.152689159909,326.595447230655,1.01358859816645
"gamma[11]",44.4080406069553,1.49499586354681,28.5707758725652,8.13558396184442,23.9393310708021,38.4057833992698,58.2466257173774,116.5172203789,365.228018072469,1.01286646305548
"gamma[12]",7.38742756829758,0.117292150470263,8.02124610207505,0.72216921674247,2.65502635615464,4.90759505146694,9.11539365820377,29.2663666654756,4676.76755180151,0.999901464268477
"gamma[13]",43.50872348109,1.42702423474245,28.2071185721305,7.58329506970141,23.3793430281897,37.4686507919807,56.9418020626232,112.848126703345,390.710201577719,1.01240831010882
"gamma[14]",21.510878222226,2.25384205457357,33.0311557143274,0.532926625418695,2.10968789752834,5.6857111875499,24.273630645832,114.564202453187,214.783335405914,1.01581796434626
"gamma[15]",30.4623020797309,0.972303142693261,23.7338648929108,4.04830260222567,13.7902073870838,24.6075101406723,39.8108204477531,92.7932805805241,595.845347442179,1.00924125909245
