"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"k_mean",0.000142359723134734,1.36995609114464e-06,0.000111885148596379,5.00396e-06,5.0827525e-05,0.000116994,0.00021002575,0.00040898715,6670.08841369804,1.00086162390316
"k_sd",0.8742820855,0.00603810900898556,0.148436726534742,0.634334975,0.77135275,0.853087,0.96438975,1.21472825,604.339301170951,1.00628472696245
"k_raw[1]",0.401663586455,0.00389064035947666,0.273630157923425,0.110388925,0.22652975,0.327424,0.48895675,1.14327625,4946.36029011899,1.00035714913788
"k_raw[2]",0.022286273535,0.000144225231394223,0.00375676176595075,0.0155041325,0.019592325,0.0221855,0.0246569,0.030186015,678.492141215731,1.00527006387842
"k_raw[3]",2.2374357275,0.0145771057727042,0.381219301931971,1.550558,1.967495,2.22257,2.490455,3.029691,683.922912268665,1.00649154719409
"k_raw[4]",0.007342152352,4.43619424180676e-05,0.00154943288062069,0.00458240075,0.0062416825,0.00724698,0.00833626,0.01066243,1219.90055331566,1.00311069067593
"k_raw[5]",0.02355906120975,0.000167724977386142,0.00684152083213183,0.00998261075,0.018996425,0.02354395,0.028120925,0.0369681875,1663.83334366458,1.00137953459776
"k_raw[6]",0.4752895607,0.00321526401759783,0.157635740270178,0.26562315,0.369046,0.444624,0.54485125,0.872157124999999,2403.67695955535,1.00235145985847
"k_raw[7]",3.0041222475,0.0174007613980952,0.517352522794908,2.0698475,2.639915,2.976175,3.3490125,4.09341925,883.968193059492,1.00396949605383
"k_raw[8]",0.0603546845,0.000402853751090758,0.0111765837659646,0.041037975,0.05235385,0.0597381,0.067385675,0.0843574224999999,769.703269123369,1.00453496235359
"k_raw[9]",0.005881487591,4.12743956149778e-05,0.00129320344131492,0.00353537,0.0049613575,0.005828165,0.0067210925,0.0085680945,981.685232924153,1.00372972464788
"k_raw[10]",2.30138196845,0.00949103878942668,0.477057122941898,1.46096875,1.9602725,2.272375,2.599315,3.34449,2526.46492149949,1.00288488900311
"k_raw[11]",0.209556350485,0.00132952743601023,0.0556858381722856,0.120977925,0.16993025,0.2030695,0.241108,0.3361508,1754.26385115779,1.00179221915504
"k_raw[12]",0.300355254488,0.0133028900225756,0.523755226813143,0.0273539775,0.052079,0.075569,0.15658375,1.90776075,1550.11792622998,1.00158207280208
