"mean" "se_mean" "sd" "2.5%" "25%" "50%" "75%" "97.5%" "n_eff" "Rhat"
"k_mean" 0.0016733369444305 1.01427084023797e-05 0.00134715599062516 6.48135075e-05 0.000658238 0.00135523 0.0023467975 0.005066887 17641.1906540425 1.00005206248459
"k_sd" 0.38792686135 0.000887254012578139 0.0622336133784061 0.2782504 0.344701 0.382702 0.4254745 0.5237277 4919.87525029878 1.00017986471795
"k_raw[1]" 0.2168686045165 0.00093516093440693 0.113762511504862 0.057077695 0.1346565 0.1965385 0.2767235 0.493995725 14798.7703280365 0.999883116134949
"k_raw[2]" 0.181208889393 0.00075573437224675 0.0897635660939675 0.0505606225 0.1162955 0.167187 0.22974375 0.396393275 14107.8828624359 1.00014832859823
"k_raw[3]" 0.0665986792888755 0.00042316718145488 0.0558620316772761 0.00555255225 0.02703835 0.051745 0.089503025 0.213460725 17426.4729247317 1.00003325713668
"k_raw[4]" 0.37391232435 0.00103419816884375 0.102454693945421 0.205719725 0.30086 0.3629425 0.43429975 0.60392685 9814.22909819471 1.0000064142944
"k_raw[5]" 0.1433829943784 0.000848284376568698 0.100777277878567 0.0179383925 0.070946325 0.1199015 0.19013825 0.40642385 14113.7464091311 1.00010828721966
"k_raw[6]" 0.0387085694173165 0.000190921318271606 0.0245057061364376 0.00570897625 0.0210871 0.0340397 0.050747725 0.0998300024999997 16475.0064682906 1.00003493560397
"k_raw[7]" 1.6414872891 0.00389450039940213 0.330469630817551 1.0701195 1.4086225 1.61829 1.846945 2.374411 7200.44943851513 1.00006577572951
"k_raw[8]" 0.4094265948 0.0014340363095822 0.163408365062021 0.15466965 0.29162375 0.3879845 0.502194 0.789586124999999 12984.5909916823 1.00023440601813
"k_raw[9]" 0.84672749523 0.00284567881239427 0.331738026588472 0.31518285 0.60511675 0.808991 1.04337 1.59608475 13589.9779792995 0.999991419374893
"k_raw[10]" 0.0138698605244565 8.71433936099153e-05 0.0125191981597095 0.0006075588 0.005129985 0.01049195 0.018863175 0.0465044575 20638.7832575574 0.999879927293182
"k_raw[11]" 0.435861896455 0.00174900071489436 0.212965467864306 0.1250521 0.281468 0.4012405 0.5518565 0.93798925 14826.4918599373 1.00007727927876
"k_raw[12]" 0.0290745731023855 0.000280252942156428 0.03134644497012 0.0010580965 0.00883421 0.0191792 0.03830905 0.11316605 12510.5449372868 0.999997480692186
"k_raw[13]" 0.591389637425 0.00221411818918969 0.260056218275428 0.19483545 0.40107525 0.552756 0.74488125 1.1924375 13795.3551689926 1.00011466891609
"k_raw[14]" 0.181730315392 0.00105065513177105 0.113290092771374 0.0364769525 0.099933325 0.157944 0.23565025 0.469496499999999 11626.8880979154 1.00006506704383
